Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
Vietnam,Imports,2018-11-30T00:00:00,21.59,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2018-12-31T00:00:00,20.45,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2019-01-31T00:00:00,21.26,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2019-02-28T00:00:00,14.67,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2019-03-31T00:00:00,21.15,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2019-04-30T00:00:00,20.99,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2019-05-31T00:00:00,23.19,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2019-06-30T00:00:00,19.49,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2019-07-31T00:00:00,22.936,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2019-08-31T00:00:00,22.45,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2019-09-30T00:00:00,21.749,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2019-10-31T00:00:00,22.37,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2019-11-30T00:00:00,21.34,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2019-12-31T00:00:00,22.3,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2020-01-31T00:00:00,18.6,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2020-02-29T00:00:00,18.58,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2020-03-31T00:00:00,22.15,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2020-04-30T00:00:00,18.52,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2020-05-31T00:00:00,18.18,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2020-06-30T00:00:00,20.71,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2020-07-31T00:00:00,22.1,Monthly,VietnamIm,2021-02-08T09:38:00
Vietnam,Imports,2020-08-29T00:00:00,23,Monthly,VietnamIm,2020-08-29T02:55:00
Vietnam,Imports,2020-08-31T00:00:00,22.72,Monthly,VietnamIm,2021-02-08T09:38:00
Vietnam,Imports,2020-09-30T00:00:00,24.2,Monthly,VietnamIm,2020-10-29T02:40:00
Vietnam,Imports,2020-10-31T00:00:00,24.32,Monthly,VietnamIm,2020-11-29T02:58:00
Vietnam,Imports,2020-11-30T00:00:00,24.69,Monthly,VietnamIm,2021-02-08T09:38:00
Vietnam,Imports,2020-12-31T00:00:00,27.9,Monthly,VietnamIm,2021-02-08T09:38:00
Vietnam,Imports,2021-01-31T00:00:00,26.46,Monthly,VietnamIm,2021-03-02T02:36:00
Vietnam,Imports,2021-02-28T00:00:00,20.66,Monthly,VietnamIm,2021-04-12T09:45:00
Vietnam,Imports,2021-03-29T00:00:00,28.2,Monthly,VietnamIm,2021-03-29T02:42:00
Vietnam,Imports,2021-03-31T00:00:00,28.46,Monthly,VietnamIm,2021-04-29T03:30:00
Vietnam,Imports,2021-04-30T00:00:00,27.77,Monthly,VietnamIm,2021-06-10T07:51:00
Vietnam,Imports,2021-05-31T00:00:00,28.27,Monthly,VietnamIm,2021-06-10T07:51:00
Vietnam,Imports,2021-06-30T00:00:00,27.66,Monthly,VietnamIm,2021-07-29T02:32:00
Vietnam,Imports,2021-07-31T00:00:00,29.11,Monthly,VietnamIm,2021-08-29T02:52:00
Vietnam,Imports,2021-08-31T00:00:00,27.34,Monthly,VietnamIm,2021-09-29T03:46:00
Vietnam,Imports,2021-09-30T00:00:00,26.67,Monthly,VietnamIm,2021-10-29T03:40:00
Vietnam,Imports,2021-10-31T00:00:00,26.13,Monthly,VietnamIm,2021-11-29T02:45:00
Vietnam,Imports,2021-11-30T00:00:00,30.61,Monthly,VietnamIm,2021-12-29T03:20:00
Vietnam,Imports,2021-12-31T00:00:00,31.62,Monthly,VietnamIm,2022-01-29T03:48:00
Vietnam,Imports,2022-01-31T00:00:00,29.45,Monthly,VietnamIm,2022-02-10T09:34:00
Vietnam,Imports,2022-02-28T00:00:00,25.38,Monthly,VietnamIm,2022-03-29T03:31:00
Vietnam,Imports,2022-03-31T00:00:00,32.66,Monthly,VietnamIm,2022-04-07T08:14:00
Vietnam,Imports,2022-04-30T00:00:00,32.47,Monthly,VietnamIm,2022-05-09T12:11:00
Vietnam,Imports,2022-05-31T00:00:00,32.62,Monthly,VietnamIm,2022-06-29T04:02:00
Vietnam,Imports,2022-06-30T00:00:00,32.37,Monthly,VietnamIm,2022-06-29T03:31:00
Vietnam,Imports,2022-07-31T00:00:00,30.53,Monthly,VietnamIm,2022-08-08T13:16:00
Vietnam,Imports,2022-08-31T00:00:00,31.06,Monthly,VietnamIm,2022-09-29T03:34:00
Vietnam,Imports,2022-09-30T00:00:00,28.39,Monthly,VietnamIm,2022-10-29T02:53:00
Vietnam,Imports,2022-10-31T00:00:00,27.9,Monthly,VietnamIm,2022-11-29T02:53:00
Vietnam,Imports,2022-11-30T00:00:00,28.4,Monthly,VietnamIm,2022-11-29T02:48:00
Vietnam,Imports,2022-12-31T00:00:00,27.29,Monthly,VietnamIm,2023-01-29T04:11:00
Vietnam,Imports,2023-01-31T00:00:00,23.04,Monthly,VietnamIm,2023-02-28T02:41:00
Vietnam,Imports,2023-02-28T00:00:00,23.25,Monthly,VietnamIm,2023-03-29T03:18:00
Vietnam,Imports,2023-03-31T00:00:00,28.32,Monthly,VietnamIm,2023-04-29T02:44:00
Vietnam,Imports,2023-04-30T00:00:00,25.21,Monthly,VietnamIm,2023-05-29T02:51:00
Vietnam,Imports,2023-05-31T00:00:00,26.81,Monthly,VietnamIm,2023-07-13T16:15:00
Vietnam,Imports,2023-06-30T00:00:00,26.36,Monthly,VietnamIm,2023-07-11T08:02:00
Vietnam,Imports,2023-07-31T00:00:00,27,Monthly,VietnamIm,2023-08-12T11:11:00
Vietnam,Imports,2023-08-31T00:00:00,29.32,Monthly,VietnamIm,2023-09-16T10:09:00
Vietnam,Imports,2023-09-30T00:00:00,28.48,Monthly,VietnamIm,2023-10-21T10:09:00
Vietnam,Imports,2023-10-31T00:00:00,29.52,Monthly,VietnamIm,2023-11-11T10:09:00
Vietnam,Imports,2023-11-30T00:00:00,29.58,Monthly,VietnamIm,2024-01-13T10:10:00
Vietnam,Imports,2023-12-31T00:00:00,29.4,Monthly,VietnamIm,2024-01-13T10:10:00
Vietnam,Imports,2024-01-31T00:00:00,30.9,Monthly,VietnamIm,2024-02-24T10:08:00
Vietnam,Imports,2024-02-29T00:00:00,23.3,Monthly,VietnamIm,2024-03-16T10:09:00
Vietnam,Imports,2024-03-31T00:00:00,31.08,Monthly,VietnamIm,2024-03-30T04:13:00
Vietnam,Imports,2024-04-30T00:00:00,29.99,Monthly,VietnamIm,2024-05-29T02:30:00
Vietnam,Imports,2024-05-31T00:00:00,32.72,Monthly,VietnamIm,2024-06-29T03:44:00
Vietnam,Imports,2024-06-30T00:00:00,30.46,Monthly,VietnamIm,2024-07-09T07:31:00
Vietnam,Imports,2024-07-31T00:00:00,33.88,Monthly,VietnamIm,2024-09-06T02:38:00
Vietnam,Imports,2024-08-31T00:00:00,33.74,Monthly,VietnamIm,2024-10-06T02:56:00
Vietnam,Imports,2024-09-30T00:00:00,31.76,Monthly,VietnamIm,2024-10-06T02:56:00
Vietnam,Imports,2024-10-31T00:00:00,33.6,Monthly,VietnamIm,2024-11-06T02:28:00
Vietnam,Imports,2024-11-30T00:00:00,32.67,Monthly,VietnamIm,2024-12-06T02:38:00
Vietnam,Imports,2024-12-31T00:00:00,35.01,Monthly,VietnamIm,2025-01-06T03:18:00
Vietnam,Imports,2025-01-31T00:00:00,30.06,Monthly,VietnamIm,2026-01-05T08:23:00
Vietnam,Imports,2025-02-28T00:00:00,32.75,Monthly,VietnamIm,2026-01-05T08:20:00
Vietnam,Imports,2025-03-31T00:00:00,36.87,Monthly,VietnamIm,2026-01-05T08:20:00
Vietnam,Imports,2025-04-30T00:00:00,36.84,Monthly,VietnamIm,2026-01-05T08:20:00
Vietnam,Imports,2025-05-31T00:00:00,39.08,Monthly,VietnamIm,2026-01-05T08:20:00
Vietnam,Imports,2025-06-30T00:00:00,36.64,Monthly,VietnamIm,2026-01-05T08:21:00
Vietnam,Imports,2025-07-31T00:00:00,40.06,Monthly,VietnamIm,2026-01-05T08:21:00
Vietnam,Imports,2025-08-31T00:00:00,39.79,Monthly,VietnamIm,2026-01-05T08:21:00
Vietnam,Imports,2025-09-30T00:00:00,39.91,Monthly,VietnamIm,2026-01-05T08:21:00
Vietnam,Imports,2025-10-31T00:00:00,39.73,Monthly,VietnamIm,2026-01-05T08:21:00
Vietnam,Imports,2025-11-30T00:00:00,37.88,Monthly,VietnamIm,2026-01-05T08:21:00
Vietnam,Imports,2025-12-31T00:00:00,44.69,Monthly,VietnamIm,2026-01-05T08:18:00
Vietnam,Imports,2026-01-31T00:00:00,44.97,Monthly,VietnamIm,2026-02-06T02:28:00
Vietnam,Imports,2026-02-28T00:00:00,34.102,Monthly,VietnamIm,2026-03-06T02:59:00
